Date,Close,High,Low,Open,Volume
2023-08-24,3950.0,4020.0,3540.0,3840.0,102057200
2023-08-25,4140.0,4140.0,3930.0,3950.0,64624300
2023-08-28,4280.0,4290.0,4090.0,4140.0,65825700
2023-08-29,4470.0,4470.0,4250.0,4290.0,95744500
2023-08-30,4500.0,4540.0,4390.0,4480.0,100315000
2023-08-31,4530.0,4550.0,4460.0,4500.0,51696900
2023-09-01,4750.0,4870.0,4440.0,4530.0,84973000
2023-09-04,4970.0,4980.0,4760.0,4780.0,72654600
2023-09-05,4990.0,5050.0,4930.0,5025.0,59236900
2023-09-06,5200.0,5250.0,4980.0,5000.0,74615800
2023-09-07,5400.0,5425.0,5225.0,5250.0,60842800
2023-09-08,5600.0,5650.0,5425.0,5425.0,68316700
2023-09-11,5500.0,5800.0,4800.0,5800.0,154716900
2023-09-12,5800.0,5825.0,5500.0,5525.0,68802100
2023-09-13,5825.0,5950.0,5550.0,5850.0,122386600
2023-09-14,5775.0,5875.0,5725.0,5825.0,60667800
2023-09-15,5600.0,5825.0,5375.0,5775.0,83812900
2023-09-18,5150.0,5625.0,5025.0,5600.0,121594100
2023-09-19,5350.0,5450.0,5050.0,5150.0,75031600
2023-09-20,5275.0,5425.0,5225.0,5375.0,34052700
2023-09-21,5275.0,5325.0,5150.0,5275.0,40805600
2023-09-22,5450.0,5475.0,5225.0,5325.0,43107600
2023-09-25,5675.0,5700.0,5450.0,5450.0,50688200
2023-09-26,5675.0,5800.0,5525.0,5700.0,65325700
2023-09-27,5650.0,5750.0,5575.0,5650.0,43138000
2023-09-29,5925.0,5975.0,5650.0,5675.0,75787100
2023-10-02,6100.0,6100.0,5600.0,5800.0,76950900
2023-10-03,6300.0,6375.0,6075.0,6125.0,57323200
2023-10-04,6150.0,6400.0,5925.0,6325.0,92665100
2023-10-05,6300.0,6325.0,6050.0,6150.0,54846800
2023-10-06,6275.0,6325.0,6125.0,6300.0,52587900
2023-10-09,6425.0,6475.0,6100.0,6300.0,78633500
2023-10-10,6500.0,6525.0,6375.0,6425.0,45848900
2023-10-11,6700.0,6775.0,6475.0,6525.0,70530000
2023-10-12,6675.0,6800.0,6575.0,6800.0,54294000
2023-10-13,6600.0,6725.0,6450.0,6650.0,36895700
2023-10-16,6150.0,6625.0,6125.0,6600.0,70221000
2023-10-17,6250.0,6275.0,5875.0,6125.0,61106500
2023-10-18,6375.0,6475.0,6250.0,6250.0,50650600
2023-10-19,6450.0,6475.0,6325.0,6375.0,52067200
2023-10-20,6575.0,6600.0,6425.0,6450.0,49020700
2023-10-23,6575.0,6625.0,6450.0,6575.0,44638600
2023-10-24,6425.0,6600.0,6400.0,6575.0,42092900
2023-10-25,6500.0,6550.0,6425.0,6450.0,36480300
2023-10-26,6550.0,6675.0,6500.0,6500.0,38386000
2023-10-27,6675.0,6700.0,6525.0,6550.0,49725600
2023-10-30,6750.0,6800.0,6650.0,6675.0,34993600
2023-10-31,6500.0,6750.0,6450.0,6750.0,68381100
2023-11-01,6650.0,6650.0,6250.0,6500.0,56756900
2023-11-02,6900.0,6925.0,6600.0,6650.0,68254900
2023-11-03,6700.0,7000.0,6600.0,7000.0,40356800
2023-11-06,6825.0,6850.0,6675.0,6675.0,33405300
2023-11-07,6850.0,6950.0,6800.0,6800.0,39376500
2023-11-08,6775.0,6900.0,6725.0,6850.0,45012600
2023-11-09,6650.0,6775.0,6550.0,6775.0,39332200
2023-11-10,6825.0,6875.0,6600.0,6650.0,46087800
2023-11-13,7100.0,7125.0,6800.0,6850.0,63141200
2023-11-14,7150.0,7275.0,6950.0,7100.0,63771100
2023-11-15,7225.0,7325.0,7150.0,7250.0,79002900
2023-11-16,7225.0,7300.0,7150.0,7225.0,47471100
2023-11-17,7575.0,7650.0,7200.0,7225.0,130525600
2023-11-20,7300.0,7725.0,7050.0,7575.0,137354400
2023-11-21,7300.0,7400.0,7075.0,7350.0,60435900
2023-11-22,7050.0,7400.0,7025.0,7300.0,77439300
2023-11-23,6900.0,7200.0,6750.0,7025.0,79040300
2023-11-24,7150.0,7175.0,6925.0,6925.0,66381500
2023-11-27,7550.0,7575.0,7075.0,7150.0,80956800
2023-11-28,7725.0,7800.0,7500.0,7550.0,102447400
2023-11-29,7775.0,7875.0,7650.0,7775.0,80976900
2023-11-30,7200.0,8350.0,7200.0,7775.0,619636700
2023-12-01,5900.0,7200.0,5850.0,7200.0,286219300
2023-12-04,6375.0,6450.0,5900.0,5900.0,84433700
2023-12-05,6600.0,6675.0,6300.0,6325.0,59549000
2023-12-06,6425.0,6675.0,6350.0,6675.0,43290300
2023-12-07,6475.0,6575.0,6225.0,6425.0,58964600
2023-12-08,6450.0,6500.0,6300.0,6500.0,61148900
2023-12-11,6825.0,6825.0,6350.0,6450.0,81028900
2023-12-12,7000.0,7050.0,6725.0,6850.0,66874500
2023-12-13,7125.0,7200.0,6925.0,7025.0,57361000
2023-12-14,6700.0,7200.0,6600.0,7125.0,81099100
2023-12-15,6325.0,6800.0,6325.0,6700.0,338347300
2023-12-18,6400.0,6525.0,5900.0,6350.0,61075400
2023-12-19,6475.0,6575.0,6350.0,6375.0,36252900
2023-12-20,6500.0,6550.0,6325.0,6500.0,30420800
2023-12-21,6300.0,6525.0,6275.0,6500.0,27335400
2023-12-22,6625.0,6650.0,6200.0,6300.0,34740200
2023-12-27,6450.0,6825.0,6375.0,6600.0,31891500
2023-12-28,6350.0,6475.0,6150.0,6450.0,33640900
2023-12-29,6550.0,6550.0,6325.0,6350.0,25384200
2024-01-02,6600.0,6600.0,6375.0,6550.0,25419400
2024-01-03,6450.0,6700.0,6450.0,6600.0,21741400
2024-01-04,6425.0,6475.0,6325.0,6450.0,31474100
2024-01-05,6475.0,6550.0,6250.0,6425.0,40365700
2024-01-08,6550.0,6600.0,6450.0,6475.0,31413800
2024-01-09,6650.0,6725.0,6525.0,6550.0,34897300
2024-01-10,6900.0,6975.0,6600.0,6625.0,52445300
2024-01-11,7300.0,7425.0,6900.0,6925.0,83791100
2024-01-12,7325.0,7350.0,7050.0,7300.0,37502400
2024-01-15,7325.0,7325.0,7325.0,7325.0,0
2024-01-16,7425.0,7550.0,7325.0,7550.0,28214800
2024-01-17,7200.0,7425.0,7175.0,7425.0,35689900
2024-01-18,7475.0,7500.0,7175.0,7200.0,36068100
2024-01-19,7475.0,7575.0,7375.0,7475.0,26218000
2024-01-22,7475.0,7475.0,7200.0,7475.0,35069100
2024-01-23,7675.0,7675.0,7450.0,7475.0,41141000
2024-01-24,7500.0,7675.0,7350.0,7675.0,40526800
2024-01-25,7525.0,7625.0,7450.0,7500.0,27884100
2024-01-26,7300.0,7525.0,7250.0,7300.0,27085100
2024-01-29,7300.0,7350.0,7175.0,7300.0,27879500
2024-01-30,7550.0,7600.0,7300.0,7300.0,33460800
2024-01-31,7525.0,7600.0,7450.0,7550.0,26597200
2024-02-01,7600.0,7650.0,7300.0,7300.0,38445500
2024-02-02,7600.0,7600.0,7375.0,7600.0,29645500
2024-02-05,7525.0,7625.0,7500.0,7600.0,24120700
2024-02-06,7575.0,7600.0,7475.0,7525.0,27896800
2024-02-07,7525.0,7600.0,7500.0,7575.0,23412900
2024-02-12,7750.0,7750.0,7475.0,7525.0,43126700
2024-02-13,7600.0,7750.0,7600.0,7725.0,24713100
2024-02-15,7950.0,7950.0,7550.0,7600.0,51037900
2024-02-16,7900.0,8000.0,7850.0,7950.0,27107600
2024-02-19,7825.0,7900.0,7725.0,7900.0,35692300
2024-02-20,8025.0,8050.0,7825.0,7825.0,43164000
2024-02-21,7800.0,8125.0,7750.0,8025.0,42598800
2024-02-22,7900.0,8050.0,7800.0,7800.0,28810200
2024-02-23,8000.0,8050.0,7800.0,7900.0,27654500
2024-02-26,8050.0,8100.0,7950.0,8000.0,29298400
2024-02-27,8100.0,8100.0,7925.0,8050.0,32315200
2024-02-28,8000.0,8100.0,7900.0,8100.0,24832800
2024-02-29,8500.0,8500.0,7950.0,7975.0,106540800
2024-03-01,8500.0,8750.0,8350.0,8475.0,34380100
2024-03-04,8500.0,8625.0,8425.0,8500.0,19451400
2024-03-05,8525.0,8575.0,8350.0,8500.0,31948900
2024-03-06,8400.0,8600.0,8400.0,8500.0,25290100
2024-03-07,8500.0,8500.0,8225.0,8450.0,33346400
2024-03-08,8375.0,8525.0,8275.0,8500.0,22712200
2024-03-13,8650.0,8650.0,8325.0,8375.0,41850600
2024-03-14,8725.0,8725.0,8575.0,8650.0,34293600
2024-03-15,8725.0,8800.0,8625.0,8700.0,57379600
2024-03-18,8850.0,8850.0,8550.0,8675.0,35428100
2024-03-19,8900.0,9000.0,8800.0,8850.0,34011000
2024-03-20,8900.0,9000.0,8775.0,8900.0,31118400
2024-03-21,8850.0,8950.0,8525.0,8875.0,34024100
2024-03-22,8775.0,8825.0,8625.0,8825.0,27123500
2024-03-25,8775.0,8775.0,8775.0,8775.0,0
2024-03-26,8775.0,8775.0,8775.0,8775.0,0
2024-03-27,8600.0,8800.0,8600.0,8675.0,26627700
2024-03-28,8750.0,8750.0,8325.0,8625.0,27351100
2024-04-01,8850.0,8850.0,8700.0,8750.0,29841300
2024-04-02,8775.0,8850.0,8700.0,8850.0,24987900
2024-04-03,8700.0,8775.0,8550.0,8750.0,28137300
2024-04-04,8850.0,8900.0,8550.0,8550.0,41579100
2024-04-05,8950.0,8975.0,8775.0,8800.0,24987900
2024-04-16,8750.0,8950.0,8650.0,8825.0,29762000
2024-04-17,8800.0,8850.0,8600.0,8725.0,35538800
2024-04-18,8950.0,8950.0,8725.0,8800.0,39676000
2024-04-19,8875.0,8975.0,8825.0,8925.0,28259100
2024-04-22,8750.0,8925.0,8750.0,8850.0,24993900
2024-04-23,8925.0,8950.0,8725.0,8750.0,32217900
2024-04-24,9050.0,9150.0,8900.0,8925.0,37155900
2024-04-25,9500.0,9500.0,9050.0,9100.0,58909100
2024-04-26,9475.0,9725.0,9350.0,9475.0,39340100
2024-04-29,9450.0,9550.0,9225.0,9500.0,25275500
2024-04-30,9700.0,9950.0,9425.0,9450.0,34359000
2024-05-02,9775.0,9875.0,9600.0,9725.0,24976000
2024-05-03,9775.0,9825.0,9600.0,9775.0,22229700
2024-05-06,9900.0,9975.0,9750.0,9775.0,26261400
2024-05-07,9775.0,10000.0,9750.0,9925.0,25657600
2024-05-08,9500.0,9825.0,9475.0,9775.0,31551200
2024-05-13,9825.0,9900.0,9500.0,9500.0,26744900
2024-05-14,9825.0,9900.0,9725.0,9850.0,23511800
2024-05-15,10200.0,10325.0,9825.0,9825.0,28613700
2024-05-16,10350.0,10500.0,10175.0,10225.0,27581000
2024-05-17,10250.0,10550.0,10225.0,10350.0,24804200
2024-05-20,10500.0,10675.0,10300.0,10450.0,26314900
2024-05-21,10500.0,10775.0,10450.0,10525.0,25680700
2024-05-22,10550.0,10750.0,10475.0,10550.0,21413500
2024-05-27,12650.0,12650.0,10950.0,10950.0,73567600
2024-05-28,12900.0,15000.0,12500.0,14150.0,93832000
2024-05-29,13200.0,14000.0,13125.0,14000.0,52467800
2024-05-30,12450.0,13200.0,12150.0,13200.0,56954900
2024-05-31,12075.0,12700.0,11225.0,12600.0,129941900
2024-06-03,11725.0,12500.0,11600.0,12500.0,26567200
2024-06-04,12775.0,12900.0,11725.0,11750.0,40589700
2024-06-05,11950.0,13300.0,11800.0,12925.0,28983400
2024-06-06,12150.0,12475.0,11700.0,12000.0,24273300
2024-06-07,11625.0,12200.0,11600.0,12175.0,23451000
2024-06-10,11950.0,12000.0,11275.0,11775.0,25946000
2024-06-11,11875.0,12150.0,11700.0,11950.0,25081100
2024-06-12,12000.0,12100.0,11800.0,11950.0,24148200
2024-06-13,11825.0,12325.0,11800.0,12075.0,24153900
2024-06-14,12100.0,12200.0,11800.0,11825.0,30638100
2024-06-19,12000.0,12275.0,11925.0,12175.0,28353000
2024-06-20,11775.0,12075.0,11625.0,12025.0,26850300
2024-06-21,11000.0,11950.0,10300.0,11825.0,322600600
2024-06-24,10800.0,11200.0,10625.0,11025.0,19277000
2024-06-25,10875.0,11125.0,10750.0,10850.0,21468300
2024-06-26,11450.0,12050.0,10800.0,10950.0,39221900
2024-06-27,11250.0,11725.0,11100.0,11450.0,26422000
2024-06-28,11000.0,11375.0,10950.0,11375.0,25915700
2024-07-01,11525.0,11550.0,11075.0,11075.0,26264900
2024-07-02,11500.0,11750.0,11375.0,11550.0,23360000
2024-07-03,11525.0,11650.0,11475.0,11550.0,20316400
2024-07-04,11550.0,11625.0,11500.0,11525.0,18375200
2024-07-05,11550.0,11650.0,11475.0,11575.0,23217600
2024-07-08,11100.0,11550.0,10900.0,11550.0,23589500
2024-07-09,11025.0,11400.0,10975.0,11150.0,26246700
2024-07-10,11350.0,11375.0,11100.0,11100.0,23122800
2024-07-11,11650.0,11775.0,11350.0,11400.0,30706700
2024-07-12,11700.0,11875.0,11500.0,11700.0,22650000
2024-07-15,11575.0,11950.0,11450.0,11750.0,25280000
2024-07-16,11225.0,11675.0,11150.0,11625.0,23095200
2024-07-17,11100.0,11400.0,10525.0,11400.0,26082800
2024-07-18,11250.0,11275.0,10900.0,11100.0,20372100
2024-07-19,11300.0,11350.0,10875.0,11275.0,24605400
2024-07-22,11175.0,11425.0,11100.0,11300.0,20869300
2024-07-23,11550.0,11550.0,11150.0,11200.0,27017400
2024-07-24,11800.0,11850.0,11550.0,11550.0,24078400
2024-07-25,11525.0,11775.0,11375.0,11775.0,21115700
2024-07-26,11650.0,11750.0,11500.0,11550.0,30619200
2024-07-29,12250.0,12450.0,11725.0,11750.0,35712700
2024-07-30,11925.0,12275.0,11875.0,12250.0,23157500
2024-07-31,11825.0,11925.0,11675.0,11900.0,26114800
2024-08-01,11900.0,12000.0,11800.0,11900.0,21468000
2024-08-02,11825.0,11900.0,11700.0,11900.0,20953800
2024-08-05,11700.0,11850.0,11200.0,11800.0,30508800
2024-08-06,11800.0,12075.0,11625.0,11625.0,29756300
2024-08-07,11325.0,11800.0,11225.0,11775.0,40987900
2024-08-08,10350.0,11400.0,10325.0,11325.0,48376200
2024-08-09,11100.0,11150.0,10500.0,10500.0,38672200
2024-08-12,10475.0,10975.0,10375.0,10900.0,29922800
2024-08-13,10200.0,10700.0,10100.0,10475.0,40009000
2024-08-14,10425.0,10450.0,10025.0,10200.0,28065200
2024-08-15,10250.0,10500.0,10250.0,10425.0,21135200
2024-08-16,10250.0,10425.0,10050.0,10400.0,19070900
2024-08-19,10450.0,10550.0,10225.0,10300.0,28570200
2024-08-20,10450.0,10575.0,10350.0,10450.0,23305000
2024-08-21,10375.0,10525.0,10350.0,10450.0,20909700
2024-08-22,10675.0,10775.0,10375.0,10375.0,31109800
2024-08-23,10750.0,10825.0,10475.0,10675.0,29802700
2024-08-26,10700.0,10875.0,10625.0,10750.0,25541800
2024-08-27,11050.0,11225.0,10675.0,10700.0,41423100
2024-08-28,10775.0,11100.0,10725.0,11075.0,22558900
2024-08-29,10825.0,11050.0,10675.0,10750.0,28246500
2024-08-30,10650.0,10975.0,10575.0,10850.0,32246800
2024-09-02,10700.0,10825.0,10625.0,10650.0,18337500
2024-09-03,10650.0,10825.0,10575.0,10725.0,22792400
2024-09-04,10700.0,10800.0,10500.0,10575.0,20532200
2024-09-05,10675.0,10775.0,10450.0,10700.0,21874700
2024-09-06,10900.0,11050.0,10675.0,10675.0,23792400
2024-09-09,10825.0,11000.0,10725.0,10925.0,22595900
2024-09-10,10550.0,10900.0,10500.0,10900.0,21429900
2024-09-11,10325.0,10625.0,10325.0,10600.0,21018400
2024-09-12,10450.0,10775.0,10350.0,10375.0,24220500
2024-09-13,10325.0,10550.0,10225.0,10525.0,19352600
2024-09-17,10275.0,10400.0,10150.0,10325.0,21120900
2024-09-18,10375.0,10400.0,10200.0,10275.0,20133400
2024-09-19,10425.0,10525.0,10300.0,10350.0,23791100
2024-09-20,10325.0,10425.0,10250.0,10400.0,48341800
2024-09-23,10175.0,10300.0,9925.0,10300.0,27921000
2024-09-24,10100.0,10325.0,10100.0,10175.0,31393700
2024-09-25,10175.0,10225.0,10000.0,10200.0,26795900
2024-09-26,10100.0,10175.0,10000.0,10175.0,18011700
2024-09-27,9525.0,10100.0,9350.0,10100.0,40134100
2024-09-30,9275.0,9600.0,9125.0,9575.0,39989500
2024-10-01,9350.0,9450.0,9125.0,9275.0,31740100
2024-10-02,9050.0,9350.0,8950.0,9325.0,22775100
2024-10-03,8900.0,9100.0,8700.0,9075.0,36182900
2024-10-04,8875.0,9125.0,8800.0,8900.0,24439300
2024-10-07,9000.0,9100.0,8700.0,8875.0,20394400
2024-10-08,9025.0,9175.0,8825.0,9000.0,35606800
2024-10-09,9000.0,9025.0,8775.0,9025.0,22197500
2024-10-10,8875.0,9000.0,8700.0,9000.0,16634800
2024-10-11,9150.0,9250.0,8825.0,8875.0,31902600
2024-10-14,9450.0,9475.0,9150.0,9150.0,24170600
2024-10-15,9825.0,9950.0,9450.0,9475.0,38324100
2024-10-16,9825.0,10050.0,9825.0,9875.0,26874100
2024-10-17,9700.0,9925.0,9675.0,9850.0,18163800
2024-10-18,9800.0,9800.0,9650.0,9700.0,17632200
2024-10-21,9750.0,9850.0,9450.0,9825.0,19696400
2024-10-22,9475.0,9800.0,9475.0,9750.0,20951500
2024-10-23,9425.0,9575.0,9300.0,9475.0,16676400
2024-10-24,9225.0,9500.0,9225.0,9425.0,16865900
2024-10-25,9225.0,9400.0,9225.0,9225.0,17530400
2024-10-28,9225.0,9325.0,8950.0,9225.0,22087000
2024-10-29,9425.0,9575.0,9225.0,9250.0,22479800
2024-10-30,9275.0,9425.0,9250.0,9425.0,18138100
2024-10-31,9175.0,9300.0,9075.0,9275.0,22463500
2024-11-01,9025.0,9175.0,8975.0,9175.0,16725600
2024-11-04,9000.0,9075.0,8750.0,9000.0,19306700
2024-11-05,9000.0,9025.0,8775.0,9000.0,16713100
2024-11-06,9200.0,9350.0,8900.0,9000.0,26647800
2024-11-07,8700.0,9200.0,8575.0,9200.0,22965900
2024-11-08,9000.0,9075.0,8700.0,8700.0,17804700
2024-11-11,9250.0,9300.0,8975.0,9000.0,22395500
2024-11-12,9525.0,9575.0,9250.0,9250.0,27007900
2024-11-13,9500.0,9550.0,9275.0,9500.0,17903500
2024-11-14,9350.0,9600.0,9350.0,9500.0,15869900
2024-11-15,9175.0,9475.0,9000.0,9350.0,17586400
2024-11-18,9525.0,9525.0,9150.0,9175.0,21637400
2024-11-19,9575.0,9725.0,9525.0,9550.0,19353700
2024-11-20,9675.0,9700.0,9450.0,9575.0,19930600
2024-11-21,9575.0,9775.0,9575.0,9675.0,14602800
2024-11-22,9525.0,9750.0,9525.0,9625.0,14650800
2024-11-25,9100.0,9675.0,9050.0,9525.0,53410500
2024-11-26,9100.0,9375.0,9100.0,9100.0,14723900
2024-11-28,9250.0,9500.0,9125.0,9150.0,14754600
2024-11-29,9000.0,9550.0,8925.0,9425.0,21173800
2024-12-02,9025.0,9150.0,8950.0,9000.0,11090900
2024-12-03,9350.0,9350.0,8975.0,9050.0,15619000
2024-12-04,9575.0,9675.0,9325.0,9375.0,22012400
2024-12-05,9550.0,9625.0,9375.0,9575.0,11927100
2024-12-06,9525.0,9550.0,9400.0,9550.0,10672900
2024-12-09,9325.0,9550.0,9300.0,9550.0,12390000
2024-12-10,9375.0,9475.0,9325.0,9375.0,12767300
2024-12-11,9225.0,9475.0,9150.0,9400.0,12880000
2024-12-12,9300.0,9375.0,9100.0,9225.0,11659200
2024-12-13,9150.0,9375.0,9150.0,9325.0,9846400
2024-12-16,9150.0,9150.0,8875.0,9125.0,11459400
2024-12-17,9000.0,9275.0,8825.0,9150.0,13228000
2024-12-18,8850.0,9100.0,8850.0,9000.0,12361700
2024-12-19,8950.0,8975.0,8675.0,8825.0,9952100
2024-12-20,9000.0,9350.0,8875.0,8950.0,43042700
2024-12-23,9000.0,9250.0,8900.0,9125.0,11003500
2024-12-24,8850.0,9025.0,8825.0,9025.0,8842900
2024-12-27,8275.0,9025.0,8200.0,8850.0,19327000
2024-12-30,8475.0,8475.0,8025.0,8275.0,16925200
2025-01-02,8475.0,8575.0,8375.0,8475.0,8667500
2025-01-03,8500.0,8575.0,8100.0,8500.0,12097000
2025-01-06,8300.0,8500.0,8200.0,8475.0,11979700
2025-01-07,8700.0,8800.0,8300.0,8300.0,15152300
2025-01-08,8300.0,8800.0,8300.0,8750.0,10172100
2025-01-09,8275.0,8475.0,8250.0,8350.0,8624800
2025-01-10,8450.0,8500.0,8300.0,8350.0,14840400
2025-01-13,8500.0,8700.0,8350.0,8475.0,12281300
2025-01-14,8200.0,8500.0,8200.0,8500.0,16637400
2025-01-15,8325.0,8375.0,8025.0,8250.0,17344800
2025-01-16,8200.0,8375.0,8125.0,8375.0,14286900
2025-01-17,8275.0,8275.0,8075.0,8200.0,16710500
2025-01-20,8250.0,8375.0,8225.0,8275.0,12802800
2025-01-21,8150.0,8325.0,8150.0,8300.0,14247700
2025-01-22,8600.0,8650.0,8225.0,8225.0,25885400
2025-01-23,8400.0,8775.0,8400.0,8625.0,20200500
2025-01-24,8450.0,8525.0,8375.0,8450.0,14408900
2025-01-30,7975.0,8450.0,7875.0,8450.0,15943000
2025-01-31,7525.0,8050.0,7500.0,8050.0,16838700
2025-02-03,7075.0,7525.0,6925.0,7525.0,14259900
2025-02-04,6900.0,7225.0,6900.0,7100.0,16221400
2025-02-05,7250.0,7275.0,6925.0,7000.0,23145900
2025-02-06,7125.0,7475.0,7025.0,7300.0,13637600
2025-02-07,6875.0,7125.0,6850.0,7125.0,15778000
2025-02-10,7125.0,7175.0,6775.0,6950.0,19648300
2025-02-11,6775.0,7325.0,6500.0,7175.0,19298800
2025-02-12,7175.0,7175.0,6650.0,6775.0,21919500
2025-02-13,6750.0,7225.0,6725.0,7175.0,14578800
2025-02-14,6825.0,6900.0,6725.0,6850.0,9403600
2025-02-17,7025.0,7100.0,6800.0,6825.0,15472000
2025-02-18,7350.0,7350.0,7000.0,7050.0,20493900
2025-02-19,7025.0,7400.0,7000.0,7400.0,12828300
2025-02-20,7225.0,7225.0,7025.0,7025.0,12617100
2025-02-21,7275.0,7275.0,7000.0,7175.0,13204800
2025-02-24,6900.0,7275.0,6800.0,7275.0,11327600
2025-02-25,6575.0,7050.0,6575.0,6925.0,12744000
2025-02-26,6525.0,6775.0,6400.0,6600.0,12009100
2025-02-27,6900.0,6900.0,6500.0,6550.0,17725800
2025-02-28,6550.0,6900.0,6200.0,6900.0,21482800
2025-03-03,6800.0,6875.0,6450.0,6675.0,15612300
2025-03-04,6000.0,6825.0,5950.0,6800.0,18742600
2025-03-05,6500.0,6500.0,6075.0,6100.0,25542400
2025-03-06,6700.0,6725.0,6400.0,6500.0,22328400
2025-03-07,6550.0,6800.0,6550.0,6700.0,15956600
2025-03-10,6325.0,6575.0,6300.0,6550.0,14111500
2025-03-11,6175.0,6375.0,6175.0,6325.0,7558000
2025-03-12,6425.0,6425.0,6175.0,6175.0,10307800
2025-03-13,6450.0,6450.0,6300.0,6425.0,10840400
2025-03-14,6175.0,6500.0,6175.0,6450.0,17471400
2025-03-17,6350.0,6425.0,6200.0,6200.0,11557300
2025-03-18,5925.0,6450.0,5700.0,6350.0,14416600
2025-03-19,5725.0,5975.0,5725.0,5950.0,18122400
2025-03-20,6250.0,6350.0,5775.0,5800.0,18603200
2025-03-21,5875.0,6300.0,5850.0,6250.0,28605600
2025-03-24,5100.0,5875.0,5025.0,5850.0,18431900
2025-03-25,5125.0,5375.0,5100.0,5125.0,14812400
2025-03-26,5200.0,5375.0,5175.0,5225.0,12191200
2025-03-27,5375.0,5375.0,5100.0,5200.0,15964000
2025-04-08,4610.0,5050.0,4570.0,5000.0,23541600
2025-04-09,4630.0,4770.0,4500.0,4600.0,17258300
2025-04-10,5000.0,5075.0,4800.0,4800.0,27986000
2025-04-11,5250.0,5350.0,4880.0,5025.0,27755000
2025-04-14,6000.0,6000.0,5150.0,5275.0,30340400
2025-04-15,6050.0,6175.0,5825.0,6025.0,24236000
2025-04-16,6075.0,6150.0,5950.0,6075.0,19674200
2025-04-17,6425.0,6425.0,6050.0,6075.0,23974100
2025-04-21,6650.0,6675.0,6400.0,6475.0,17730000
2025-04-22,7100.0,7125.0,6650.0,6675.0,23863800
2025-04-23,6825.0,7175.0,6700.0,7125.0,22437500
2025-04-24,6825.0,7000.0,6800.0,6875.0,15725200
2025-04-25,6875.0,6900.0,6775.0,6875.0,16124000
2025-04-28,6875.0,6950.0,6775.0,6875.0,11917500
2025-04-29,7000.0,7075.0,6800.0,6875.0,27253200
2025-04-30,7125.0,7200.0,7000.0,7025.0,22675700
2025-05-02,6975.0,7125.0,6900.0,7125.0,14182200
2025-05-05,7075.0,7100.0,6900.0,6975.0,14410000
2025-05-06,7550.0,7550.0,7125.0,7125.0,32109500
2025-05-07,7400.0,7850.0,7400.0,7575.0,35531600
2025-05-08,7375.0,7550.0,7175.0,7425.0,21442200
2025-05-09,7275.0,7450.0,7225.0,7375.0,13209800
2025-05-14,7225.0,7400.0,7225.0,7275.0,17017600
2025-05-15,7025.0,7275.0,7000.0,7225.0,17222600
2025-05-16,7025.0,7175.0,6975.0,7100.0,16782600
2025-05-19,6900.0,7075.0,6875.0,7075.0,14086500
2025-05-20,6700.0,6900.0,6600.0,6900.0,26514000
2025-05-21,6900.0,6925.0,6775.0,6775.0,19671700
2025-05-22,6850.0,6950.0,6800.0,6950.0,17088900
2025-05-23,6900.0,7000.0,6900.0,6975.0,8603400
2025-05-26,6775.0,7000.0,6750.0,6975.0,14680000
2025-05-27,6900.0,6900.0,6725.0,6800.0,25041700
2025-05-28,6925.0,7075.0,6875.0,6900.0,38375500
2025-06-02,6900.0,6950.0,6700.0,6925.0,19179700
