Date,Close,High,Low,Open,Volume,SMA_20,EMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATR_14,Target_Next_Day
2023-08-21,88.0,94.0,88.0,92.0,3285717900,103.15,94.68063239399268,29.94487867029015,-5.7999817396705,-1.451204310639926,-4.348777429030574,4.7830935625839155,0.0
2023-08-22,88.0,90.0,88.0,88.0,1829490700,102.00000000000001,93.34450591519416,29.944878670290162,-6.055141076419872,-1.3650909179114379,-4.690050158508434,4.584301165256494,0.0
2023-08-23,86.0,90.0,85.0,89.0,2971228900,100.60000000000001,91.87560473215534,28.278391241191603,-6.345591940523576,-1.3244334256121135,-5.021158514911463,4.613993939166744,0.0
2023-08-24,85.0,87.0,84.0,86.0,2139426800,99.20000000000002,90.50048378572427,27.455645154742715,-6.580610800541862,-1.2475618285043195,-5.333048972037543,4.498708657797692,0.0
2023-08-25,84.0,86.0,84.0,85.0,1891515700,97.85000000000001,89.20038702857941,26.62152476759619,-6.769521750122692,-1.1491782224681195,-5.620343527654573,4.3202294679549995,1.0
2023-08-28,85.0,85.0,83.0,85.0,1258556100,96.55,88.36030962286354,28.946235177997405,-6.760611277570632,-0.9122141999328468,-5.848397077637785,4.1544987916725,1.0
2023-08-29,91.0,92.0,84.0,85.0,5895349700,95.44999999999999,88.88824769829084,41.01995770265587,-6.1979536563111,-0.2796452629386508,-5.918308393372449,4.4291774494101785,0.0
2023-08-30,91.0,93.0,90.0,92.0,1791810200,94.39999999999999,89.31059815863267,41.01995770265587,-5.6864930851669016,0.18545224656443793,-5.8719453317313395,4.32709334588088,1.0
2023-08-31,96.0,96.0,90.0,92.0,7823385500,93.75,90.64847852690615,49.339701649489314,-4.822112374610427,0.8398663656967305,-5.661978740307157,4.446586678317961,0.0
2023-09-01,95.0,97.0,94.0,95.0,1217262200,93.05,91.51878282152492,47.88485331515476,-4.169710252384007,1.1938147903385206,-5.363525042722528,4.343259058438107,0.0
2023-09-04,93.0,96.0,92.0,95.0,781467500,92.3,91.81502625721996,45.02533530100315,-3.770595082521325,1.274343968160962,-5.044939050682287,4.3187405542639565,0.0
2023-09-05,90.0,94.0,90.0,92.0,1187086600,91.35000000000001,91.45202100577596,41.06408098312603,-3.6542445069021596,1.112555635024103,-4.766800141926263,4.295973371816531,1.0
2023-09-06,91.0,92.0,89.0,90.0,1162712100,90.7,91.36161680462078,42.86840909790309,-3.4416707566945206,1.060103508185394,-4.501774264879915,4.203403845258208,1.0
2023-09-07,94.0,99.0,92.0,92.0,5148035100,90.75000000000001,91.88929344369663,48.010686240783095,-2.996586812723365,1.20414996172524,-4.200736774448605,4.474589284882622,0.0
2023-09-08,93.0,95.0,92.0,94.0,1383698800,90.70000000000002,92.11143475495732,46.507993483780524,-2.693497263313219,1.2057916089083092,-3.899288872221528,4.3692614788195785,0.0
2023-09-11,89.0,93.0,86.0,93.0,3471215900,90.60000000000001,91.48914780396585,40.982451447131474,-2.7444271347062568,0.9238893900122176,-3.6683165247184744,4.557171373189608,0.0
2023-09-12,88.0,89.0,86.0,89.0,1606448800,90.45000000000002,90.7913182431727,39.71218235689086,-2.8328260124676916,0.6683924098006262,-3.501218422268318,4.445944846533208,0.0
2023-09-13,87.0,90.0,86.0,88.0,1593539700,89.95,90.03305459453817,38.42941970353059,-2.9495735547312876,0.44131589402962446,-3.390889448760912,4.4140916432094075,1.0
2023-09-14,88.0,91.0,87.0,88.0,1489175200,89.7,89.62644367563055,40.499226681577596,-2.927656973259957,0.3705859804007643,-3.298242953660721,4.38451366869445,1.0
2023-09-15,92.0,93.0,88.0,89.0,3597333200,89.69999999999999,90.10115494050446,48.02567573622575,-2.5580339311013915,0.592167218047464,-3.1502011491488555,4.428476978073418,0.0
2023-09-18,92.0,94.0,90.0,91.0,1348133400,89.89999999999999,90.48092395240357,48.02567573622575,-2.2392918447252868,0.7287274435388551,-2.968019288264142,4.397871479639602,0.0
2023-09-19,90.0,92.0,90.0,91.0,550038500,90.0,90.38473916192287,44.74367595159259,-2.1235903030377585,0.6755431881811069,-2.7991334912188655,4.226594945379631,0.0
2023-09-20,90.0,93.0,90.0,90.0,1687125100,90.19999999999999,90.30779132953829,44.7436759515926,-2.0087404877208854,0.632314402798384,-2.6410548905192694,4.138981020709657,0.0
2023-09-21,88.0,91.0,87.0,90.0,1530818800,90.35000000000001,89.84623306363065,41.457873475722906,-2.0554109687378883,0.4685151374251051,-2.5239261061629934,4.129053804944682,0.0
2023-09-22,87.0,90.0,87.0,88.0,1058373800,90.5,89.27698645090453,39.88088239141774,-2.1483247533667367,0.30048108223700565,-2.4488058356037423,4.048407104591491,0.0
2023-09-25,87.0,89.0,87.0,88.0,1603642100,90.6,88.82158916072363,39.880882391417735,-2.1966381202028344,0.2017341723207262,-2.3983722925235607,3.902092311406385,0.0
2023-09-26,87.0,92.0,87.0,91.0,5154826100,90.39999999999999,88.45727132857891,39.88088239141774,-2.2094575600863493,0.15113178594976917,-2.3605893460361185,3.9805142891630716,0.0
2023-09-27,86.0,88.0,85.0,87.0,2659270500,90.14999999999998,87.96581706286314,38.07211281314185,-2.274094357031146,0.06919599120397812,-2.343290348235124,3.9104775542228523,0.0
2023-09-29,85.0,87.0,84.0,85.0,2859965800,89.59999999999998,87.37265365029052,36.29915000613609,-2.378592196722579,-0.028241478789963637,-2.3503507179326153,3.8454434432069347,0.0
2023-10-02,85.0,87.0,85.0,85.0,986519300,89.1,86.89812292023241,36.29915000613609,-2.4333572597660265,-0.06640523346672866,-2.366952026299298,3.7136260544064394,0.0
2023-10-03,83.0,86.0,83.0,85.0,2448384100,88.60000000000001,86.11849833618592,32.76046382018495,-2.6080779529224003,-0.192900741298482,-2.4151772116239183,3.66265276480598,0.0
2023-10-04,82.0,84.0,82.0,83.0,3138177300,88.20000000000002,85.29479866894874,31.12654240852254,-2.7950177785814105,-0.3038724535659938,-2.4911453250154167,3.543891853034124,1.0
2023-10-05,84.0,86.0,83.0,83.0,2428232100,87.85000000000001,85.03583893515899,37.807431947658664,-2.7500843909515,-0.20715125274886637,-2.5429331382026334,3.5764710063888296,0.0
2023-10-06,84.0,85.0,83.0,85.0,1962597700,87.35000000000001,84.8286711481272,37.807431947658664,-2.6835401768146596,-0.11248563088962049,-2.571054545925039,3.463865934503913,0.0
2023-10-09,83.0,84.0,82.0,83.0,1248266200,86.85000000000001,84.46293691850175,35.79402170594906,-2.6805948218434708,-0.08763222073474486,-2.592962601108726,3.359304082039348,0.0
2023-10-10,82.0,84.0,82.0,84.0,933401300,86.5,83.97034953480141,33.85254957651382,-2.727511198184075,-0.10763887766027924,-2.619872320523796,3.262210933322252,0.0
2023-10-11,79.0,83.0,79.0,82.0,4908844300,86.05000000000001,82.97627962784114,28.804862655888737,-2.9725025335143442,-0.2821041703924383,-2.690398363121906,3.3149101523706626,0.0
2023-10-12,73.0,80.0,71.0,79.0,7212174800,85.35000000000001,80.98102370227292,21.802775777422305,-3.6092051177928965,-0.7350454037367924,-2.874159714056104,3.720987998629901,0.0
2023-10-13,67.0,75.0,66.0,73.0,8916016400,84.3,78.18481896181835,17.279297975119658,-4.545548109831145,-1.3371107166200327,-3.2084373932111125,4.098060284442051,0.0
2023-10-16,66.0,70.0,54.0,66.0,18896754400,83.0,75.74785516945468,16.65894123631763,-5.307121130831703,-1.6789469900964722,-3.628174140735231,4.948198835553333,0.0
2023-10-17,65.0,69.0,61.0,67.0,5588281300,81.65,73.59828413556374,16.038825632395977,-5.923087217019244,-1.8359304610272105,-4.087156755992034,5.166184633013809,0.0
