Date,Close,High,Low,Open,Volume,SMA_20,EMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATR_14,Target_Next_Day
2023-11-20,7300.0,7725.0,7050.0,7575.0,137354400,6857.5,7153.2048578779995,64.26542023534111,302.5156767680792,25.77076332536666,276.7449134427125,291.3317824563325,0.0
2023-11-21,7300.0,7400.0,7075.0,7350.0,60435900,6901.25,7182.5638863024,64.26542023534111,297.9245867212194,16.943738622805483,280.9808480984139,293.7366551380231,0.0
2023-11-22,7050.0,7400.0,7025.0,7300.0,77439300,6928.75,7156.05110904192,56.353801598409945,270.98940692130327,-7.99315294168855,278.9825598629918,299.54117977102146,0.0
2023-11-23,6900.0,7200.0,6750.0,7025.0,79040300,6946.25,7104.840887233537,52.20134041259989,234.83233548921635,-35.32017949902041,270.15251498823676,310.28823835880564,1.0
2023-11-24,7150.0,7175.0,6925.0,6925.0,66381500,6970.0,7113.87270978683,57.784587332247625,223.77101359240532,-37.10520111666517,260.8762147090705,307.76764990460526,1.0
2023-11-27,7550.0,7575.0,7075.0,7150.0,80956800,7010.0,7201.098167829464,64.857637485266,244.46347064085876,-13.1301952545694,257.59366589542816,321.4985320542763,1.0
2023-11-28,7725.0,7800.0,7500.0,7550.0,102447400,7071.25,7305.878534263571,67.42881465492871,271.84971510171636,11.404839365030512,260.44487573668584,319.96292262182806,1.0
2023-11-29,7775.0,7875.0,7650.0,7775.0,80976900,7127.5,7399.702827410857,68.14591966830969,294.1967759744484,27.001520190210044,267.1952557842384,313.1798567202689,0.0
2023-11-30,7200.0,8350.0,7200.0,7775.0,619636700,7142.5,7359.762261928686,53.54578112266173,262.48354131947326,-3.769371571812144,266.2529128912854,372.95272409739255,0.0
2023-12-01,5900.0,7200.0,5850.0,7200.0,286219300,7102.5,7067.809809542949,35.18934147875072,130.9420208197689,-108.24871365721319,239.1907344769821,442.7418152332931,1.0
2023-12-04,6375.0,6450.0,5900.0,5900.0,84433700,7080.0,6929.2478476343595,42.892850818579085,64.28194611692652,-139.92703068804445,204.20897680497097,450.40311414520073,1.0
2023-12-05,6600.0,6675.0,6300.0,6325.0,59549000,7067.5,6863.398278107488,46.15753167306597,29.271552020774834,-139.94993982735693,169.22149184813176,445.01717742054353,0.0
2023-12-06,6425.0,6675.0,6350.0,6675.0,43290300,7050.0,6775.718622485991,44.048321628169916,-12.451936824026234,-145.33874293772638,132.88680611370015,436.44452189050475,1.0
2023-12-07,6475.0,6575.0,6225.0,6425.0,58964600,7041.25,6715.574897988793,44.824109955988796,-41.01077353349592,-139.11806371775685,98.10729018426093,430.26991318404015,0.0
2023-12-08,6450.0,6500.0,6300.0,6500.0,61148900,7022.5,6662.459918391035,44.49193559350667,-64.91287325136,-130.41613074849676,65.50325749713676,413.822062242323,1.0
2023-12-11,6825.0,6825.0,6350.0,6450.0,81028900,7008.75,6694.9679347128285,50.426391538037635,-52.985311796680435,-94.79085543505376,41.80554363837332,418.1919149393,1.0
2023-12-12,7000.0,7050.0,6725.0,6850.0,66874500,7001.25,6755.974347770263,52.954161254670616,-29.0764210638481,-56.70557176177714,27.62915069792904,411.5353495864929,1.0
